iebs_id,old_notice_id,old_version,old_dedupe_key,old_raw_record_hash,old_employer_name,old_workers,new_notice_id,new_dedupe_key,new_source_notice_id,new_employer_name,new_workers,status
19891025001,20646,1,c5b597f54af061492b723dc4b8ada92b228bdd52,1dd8fc5a9ba7f04713e234325a0f4996f9b95286,"AMES DEPARTMENT STORES, INC.",,25122,cb56fefdaad44a39d3ecf211f2efde99742e8ce7,f0f63b26a41f4019555d156faa301aa2f97fa6febe4f662d2d315ffd,"AMES DEPARTMENT STORES, INC.",,matched_iebs_id
19891026001,20647,1,315f3be2eec7e268e2f791b9980326669889d7c7,aa802070dc1790b40688354599211f5317de8785,ALLSTATE,,25123,08f77d9992b240c7f9a57b7e8a052b012c1cc54d,a39dc78b5cea200779730ce9d06d138b4a4f683333b06d901066c89f,ALLSTATE,,matched_iebs_id
19891026002,20648,1,26236e8283955e6bd725ffae24ae6e5f7635c440,357e94a9c5f0bff00907855cd9e5228cc417e552,"USG INTERIORS, INC",32,25124,d586b926282492592ac70fe77fa25668cc966358,39dc98637555b10a88c6aed978bc201937594ff041629c5b6aa71f97,"USG INTERIORS, INC",32,matched_iebs_id
19891026003,20649,1,d756315a8f496a21daca7f9222efc2d26a6fb83d,730616b297a3dc05c18400a54f736b526d6c2769,CARBIDE INTERNATIONAL,109,25125,53092423ce7dc9d9e776df3fb3645ca43c349bba,0b9d8e253c53d5a42fc786ccd7a89a2d32b66dbece68646557f8e570,CARBIDE INTERNATIONAL,109,matched_iebs_id
19891214001,20651,1,c8b3d0039e0c7db6d38f647a0b7581f35ddc9d96,41a4642132a75d3fc67b79079352580c67b465cb,ILLINI FEDERAL SAVINGS AND LOAN ASSOCIATION,65,25127,f799388d0af0b9d13d8157d8ceb6604ec9f1502f,344be986a801e4b6d2e59aa1ef9b6c7b9024940199ffcaf6a9379009,ILLINI FEDERAL SAVINGS AND LOAN ASSOCIATION,65,matched_iebs_id
19891221001,20652,1,6663faf7b93bd3ee41778e4815bd739f8399c2e8,ea294eb613fef90a0bdf30b949f2ce32d0d83592,JENNISON-WRIGHT CORPORATION,41,25128,192c8637309fa52fba6793f6ed55e69bf3588ca6,6edc8457f29200f765801155fb4fc4434a0ba5ed41470e5e52cfab4d,JENNISON-WRIGHT CORPORATION,41,matched_iebs_id
19891221002,20653,1,f41507cdf99da535469601836e6ed82bf25b8d40,d25292bc173e4bf46569f76cfe95b6003e24e348,Rheem Manufacturing Company,680,25129,e31603589fff68676e2a7ace7b18ff16cc56f816,01c2adb6528145af63e914a427d7e094089859dcc5753d5142eaeb07,Rheem Manufacturing Company,680,matched_iebs_id
19891221003,20654,1,f23353896225f60a093246da455f159485add312,093554ea3b7bad3b904cf6fe6c6699ab61073380,PROCTER AND GAMBLE MANUFACTURING COMPANY,278,25130,8cba94d93fef51d94d32ecc9c9b29e157a67751f,9d51b367db27fc5b711d158747978b12fb92593185ccc77208e1e6ef,PROCTER AND GAMBLE MANUFACTURING COMPANY,278,matched_iebs_id
19891221004,20657,1,a02639888ea868156fc583b7a4d1ec021e30ec39,35ef44907d2491ac953870e4e7a8fde3be0c0e89,CONSOLIDATION COAL/REND LAKE MINE,292,25133,474a534862f9bf7ae06c180cdd193c49e7ea0156,3150cb5316a5fa479a005bc0b0484ee8a81e0d519723f1cb7d74fb12,CONSOLIDATION COAL/REND LAKE MINE,292,matched_iebs_id
19891226001,20661,1,7617f7c8ae50c40d8a00266907dc92e4ce2f2212,3ddfd2d64196c59919493d4cb71d0772a8870307,OLD BEN COAL COMPANY - MINE #21,346,25137,d478e68449e8ea54584fac46eead55caa2c754d6,ecb45bfc8bdd3ad0833bae666ad908be834dc3f50a5ccfe53e5573c8,OLD BEN COAL COMPANY - MINE #21,346,matched_iebs_id
19891229001,20662,1,fcf72f37bb16319956c4a508ef1feaaad66068cf,7225bf705ca04cedb9844c9cfdeac0146c129ece,STEWART-WARNER INSTRUMENT CORPORATION,602,25138,166b715e5d3cd5864797e13bcbd44f967482c4f6,295f376c08707b9ce8d2bb8bfac716bf156a3d033ee21c6e68ebf465,STEWART-WARNER INSTRUMENT CORPORATION,602,matched_iebs_id
19891229002,20663,1,634e0039d06b707dc1de79667c2da0d908394ddd,63d937853daa8d99d2ab942b12b4147d39aa9e8a,PEABODY COAL COMPANY,274,25139,e754a60f56f88307c23c01870c4251b3ad9a3ea1,e31a5f5adac9883d790e56b39642ee71c519924e8acd7295b3ebc6f2,PEABODY COAL COMPANY,274,matched_iebs_id
19891229003,20664,1,cc03fb3ec678b921a9a8de7c65daabdee0501949,9ab97d2bce20576d9924c1e0f752cbbd6815b4f5,"MIDWEST FOLDING CARTON, INC.",187,25140,8fd1508e4c74cce3c2d4fa13b72a2e7787718b7e,c5c3eb346572c83dcaa1c7e98183a7d7fcc1942a394923f4ea88366d,"MIDWEST FOLDING CARTON, INC.",187,matched_iebs_id
19900103001,20665,1,2c3d10a3ed5c990f58db7d3e51817f6c35aadb6b,9840b75c0184c5f50573c935ec750ffceb357486,HYGRADE FOOD PRODUCTS CORPORATION,129,25141,c085972a2e07dea9f3ce59733d83edc71404f8df,aedb2a7c9b26226627970ee2086cdfc4f3fe56622a53a97dc23d20b8,HYGRADE FOOD PRODUCTS CORPORATION,129,matched_iebs_id
19900104001,20666,1,6c281388fe31802c567ab09b86b8ae086d5f4fc9,79aa4bcb58c39f384e0b191a334ca9b6457df8cb,Lincoln Meat Company Inc,81,25142,3d44bee1dd503699ad5da3972edbb00bcd1b2497,af4afe8e2506da1a6ca3e67195d0cf0a770307781c8b14b65dde0596,Lincoln Meat Company Inc,81,matched_iebs_id
19900104002,20667,1,c85da9b67342cb291b84c25f2bb15a71cad7daab,38b65be8e9074b04563fbd176ede51e0ae0a0b80,LOUIS ZAHN DRUG COMPANY,121,25143,91424ab74f42d861424777b1c64ba4efed7e75bb,9bf5563042fb90f28022e6c7ca882db88a8ba3baed3530d39c1f696a,LOUIS ZAHN DRUG COMPANY,121,matched_iebs_id
19900104003,20668,1,47d3e05a24547eb9af8523de770de8b1c1d9938c,11954c4014615ba4b1ce2fe62fae3881712997da,GRINNEL CORPORATION,,25144,8220e5bde73573143d7ba7d619ebb22887452985,5149850afd369a4c3a1d6c1d1f9357c0eaf0fc33bda9b6166d23cd69,GRINNEL CORPORATION,,matched_iebs_id
19900104004,20670,1,f1a0f548770e04e685a0d8f08a518a180e474533,8d18dff96f4a1763fabdd2297c3ba40b17bc6963,ETHYL PRODUCTS COMPANY,34,25146,1ee07a5101dd74266464a998e8fb2b4c43d3e342,994d6832089b2dd473ab0ef2302589f99b36ac5949d9a77aba96fcb8,ETHYL PRODUCTS COMPANY,34,matched_iebs_id
19900110001,20673,1,caac327c22cc1f9c17e58525c106939035612cf7,9ef201d111a0ced37893416d90387c6ecbd8e32a,PDM STRUCTURAL GROUP,69,25149,f8511bb63c43ead5676fd90c01494b711967b29a,a7d8d618a73c83223d7c5126391172488f70ce0ba99dbb0653efab91,PDM STRUCTURAL GROUP,69,matched_iebs_id
19900110002,20674,1,99ede84ef47fdc90f5334716f02bc6b4c831fa8b,8d3986aa18ddabd972e215c5a7e2e06b96b959cf,BLACK DOT GRAPHICS,56,25150,238a0919ee5efef30de61209e769f2764bdae16a,38843897344c2d371a15a057c1c92a6b0de438c7fdeff06951659255,BLACK DOT GRAPHICS,56,matched_iebs_id
19900110003,20675,1,3da4b4de4736bdece0dd6a920b3bd6093aa38490,e13f760259a2cf872678227e43ea0890c4675d21,GLYNN-JOHNSON,89,25151,dc8ae8fa67a380fc534ddf287f12363531c9cb93,186b0c23d1222df5129475b9dfeadbead7cafc5d02d935088bb9bebc,GLYNN-JOHNSON,89,matched_iebs_id
19900110004,20677,1,21cb2ad5f3d1a36d5d3270b2515db899707c8aa2,ba219397c9699c6650e831351747369ab5732e08,WAGON WHEEL RESTAURANT AND RESORT,120,25153,f772eeda3f795781f1bebdfbfc7365463222ce6e,6449b6fbb318e4e5a68d7032f5f54940f9f42afab6a1c654582ec035,WAGON WHEEL RESTAURANT AND RESORT,120,matched_iebs_id
19900112001,20678,1,abb97a091d44805fec1852986094a1aa0fb594ea,9c841c7e2e189a65c731dec3893ea062fd3012a5,MSL STAMPING DIVISION,96,25154,7b65c35f2eed694f7eac23d94bbb7a662624cca9,f0de40a320ed53706f1b7c2b0bbe21fc186b053778aa17c67128e384,MSL STAMPING DIVISION,96,matched_iebs_id
19900112002,20679,1,dec6cc67ef279a65140091fb68cc44b08d8f0a7b,0f5184efd9e256845e4ba9a71b376530ba505720,World Book Inc,124,25155,922cfc7d2103d47f4e48e348e829d6fe4437fe93,b4035dc612b8641a42491c5601b87457e3a757db18e6f4bc33b8940e,World Book Inc,124,matched_iebs_id
19900112003,20681,1,16c753635625c3375898f0698eadfeb518b3e4b1,1f152c6753ed8a2285a92a1fc9eb1510dfbbeb5b,ROBESON'S DEPARTMENT STORE,206,25157,509c6ff6e9077c55e5da177b04e9223231f9bd10,3068a3f09771b1c202120d61a56778ba5004ec7988933d2b4afbbf04,ROBESON'S DEPARTMENT STORE,206,matched_iebs_id
19900116002,20682,1,83d6beee4af12626252df69df06c9bcfe1f798f2,d7d21b48a0bc62ecc6aaf0f48b9c3f16725bc1ec,"DUCKWALL-ALCO STORES, INC.",,25158,a00fecdf0d9c070e328ae0eb134113f4675caa6d,39a253dd12047bee97a2fa0cc10d4fed6eb1edf40e75c849528a1c2a,"DUCKWALL-ALCO STORES, INC.",,matched_iebs_id
19900118001,20683,1,a07ab114e731bed0fe3e286aeb7e577bf6830e6e,9f636a28a9ebb4cd8717cfac8a2a1ebee137a9f4,"CANNON BALL INDUSTRIES, INC.",172,25159,8c37bc73a2b84eb8c44b215a352eabbd0c6798c2,b4da8cd0cc76e726c3ecd5ba4bb9d4f61a7ad3fbf69a61c96164d14e,"CANNON BALL INDUSTRIES, INC.",172,matched_iebs_id
19900118002,20684,1,1cb037165e17a89afdb140276ddd6d5810efbd69,c24f7f640386185ef7c94b990e33b2d9e8debba8,BESLY PRODUCTS CORPORATION,49,25160,5d67a384ec2ceb8d51675ff977010a81096fae2a,e22cdcbde98936645134ce9c0364ecbe3db1b152483c1648320ee89c,BESLY PRODUCTS CORPORATION,49,matched_iebs_id
19900118003,20685,1,25851bc5acdb0aab34dfc350ee2fd42189b55e55,aae9187174f97eb3fc9ff30dc89a6fd440615f7a,N. W. AYERS INCORPORATED,51,25161,0ba838b1a4fde981e677cd1722ee2532d8038ec8,59d41dd457d4fbafb0d197cbb0466efa03f19a54df101819a711d0b4,N. W. AYERS INCORPORATED,51,matched_iebs_id
19900118004,20686,1,90a557d9b256ce44cffc8278b77abaac8dba42bd,fd7d367691321905e8ba1141c8730f006c692cae,"BLODGETT OVEN COMPANY, INC.",32,25162,3b2a56a14c027d5be4d12e7b8fed1fda2f0e504e,ba9123a680cca91ea082283bd77a0001ceb9ded05e66f208e7e99f57,"BLODGETT OVEN COMPANY, INC.",32,matched_iebs_id
19900118005,20687,1,2069718ea86992fc806b23491594bf94ac3ea50c,374cccf05cae310c6a63508d752ddc0c65dec932,Dynaflex Division of Cartex Corporation,81,25163,44e52106888171e3504c82956a5b9875fb48ea53,4c2febd411d84b8246a771ec62d3b4fa8fbc7811aa4a1dde30651f38,Dynaflex Division of Cartex Corporation,81,matched_iebs_id
19900118006,20690,1,434df54d128ff3ba273f40e35ded3ffb70db623e,5ef5dc0c900e6ccabe41040dfcc31b4c6789f442,DUPONT CRITICAL CARE,45,25166,77ad29215de47b066aa7105301177c4ddb84779f,58261028ec5a224b95edfd8ba48e7d74829b13fcccd1dc74c0341819,DUPONT CRITICAL CARE,45,matched_iebs_id
19900118007,20691,1,1af9a33d848747a6e14e6cb69d5358426417d1f3,c5ddace19350cbf3d88ab61916e769ed70fe9e09,DATA DIMENSIONS CORPORATION,15,25167,9a486a9f877a767864a8cdf1ec74e38ccaed41d4,ebacf1a7887718a13f4abee99ce25ee9ec659b7937e7626e15d41417,DATA DIMENSIONS CORPORATION,15,matched_iebs_id
19900118009,20692,1,49c4ed6b8b1bbbad4fe7a82cf020febcb5d61792,5081d1622bc11a3a09290b6c53e57e05759bda00,"CHARLES SCHWAB COMPANY, INC.",87,25168,cf764dd55dc5c3c9a7ecbda5407035bcb4494e04,1ae84ebae47aeaf6d40725f724d2c27263b1fa17460ab058e816aca5,"CHARLES SCHWAB COMPANY, INC.",87,matched_iebs_id
19900119001,20693,1,2ba9babf3e8867df024707a19a9eb926126db193,e953a5ef76d860412d9b27513bb809eb8494f247,DESOTO INC.,124,25169,e859bab5a4791e759484621b3598961f13e2dab8,c1c003b9c521d231a0fd42bfbc4d2bc3ca3cbce0de16566cb17b0dce,DESOTO INC.,124,matched_iebs_id
19900119003,20694,1,501feaeaf3cfa992b0548386247ce97eda6227f2,ae276ead4b11b33bc0e06550861364a5332975ae,EASTERN AIRLINES INC.,,25170,63bd9fb98bbba8df8b38c92adaa6f8f1a3679d90,086351380a2e89e7d76a470452cac0fb531f118ea603572cef378df7,EASTERN AIRLINES INC.,,matched_iebs_id
19900119004,20695,1,91e2dc2597f68bbda702aafcb6ee77a8f157d445,0435c486b34657cef0e9c45aa5e43a4999407331,ELECTRONIC DATA SYSTEMS CORPORATION,,25171,3970c2a652d24b27958f92051ef5fd3acaa57c9d,7aecf8b209388010b423da5de96478944edc446c8320539b8f91090a,ELECTRONIC DATA SYSTEMS CORPORATION,,matched_iebs_id
19900119005,20696,1,ffbc6db4b0b721dbc1bf1c96206d26073593b7d1,3ce8c505476d9a6f8ee036f410e0f40b73e45109,EVERCO - A MOOG AUTOMOTIVE COMPANY,51,25172,4ca7a9d86ab6272e81e6c681ce890b4f9eb4217b,876aa100f83dc160d2c517f47c68972e50c6cfef3431d12dec435bf7,EVERCO - A MOOG AUTOMOTIVE COMPANY,51,matched_iebs_id
19900119006,20697,1,08fbee245a8eee9031c8fed7fafe52836ba5971c,a03fb6fa6fa2d3ff443b210b0bdd98912ec1e32c,"EKCO-GLACO, INC.",,25173,090d54c982a8e5e1600afc9fa92a716fe723e66a,664558dd6251ffc7dfea6616a3aeb79adfe20a45c63e4825fadb0503,"EKCO-GLACO, INC.",,matched_iebs_id
19900122002,20698,1,40b7d2d9388e187842f6fec8c1ff590dd9ca1c2b,a756ee5835d59d8529d4da3dbb1ab27b0e836dbc,"PORTEC, INC.",55,25174,a0f2986102fe900923382815988fe66b61cf0927,f035316fb2f1127d44287a0105838ae42b64872a89e8f7a90340989f,"PORTEC, INC.",55,matched_iebs_id
19900122003,20699,1,ecbc092162698b4899c8aae983abcdeece7273d5,519e0be444aa57e5a095ca20e276db6a0f2078c4,"E. WALTERS AND COMPANY, INC.",,25175,056ea24e06306077f70235f339d9214198423bf9,55ef5306439b56b30a94b50e42d0c695f03a10730b5e2abdf8ffa160,"E. WALTERS AND COMPANY, INC.",,matched_iebs_id
19900122004,20700,1,0afd8d6db8446e1c8983e4bd8d5f4b5f886a0ff1,868e918a0f90420f09ae0f2e2672d9edc20e6d74,GANTON TECHNOLOGIES INC.,85,25176,bec09d443853ad58b59057dd8de5326cb4a625d5,51213257cea8816359cd312c3361c93d23a72758c7aedac2577d4455,GANTON TECHNOLOGIES INC.,85,matched_iebs_id
19900122005,20701,1,4a97a00f9ba0ccacf3d27f64662ac3b370d2ca66,93c5417a1aa9cea934e58064e39cfa30df49e5ed,"EVERLOCK FASTENING SYSTEMS, INC.",133,25177,33cf4c6c7093013196fbe99e04967737e2f3f367,b841d6866338736d6cdb59b214bad5ebc53c62764bf58deab17c34f1,"EVERLOCK FASTENING SYSTEMS, INC.",133,matched_iebs_id
19900122007,20702,1,f7cfd74aa5719ec7c80a05af4f16247b1a29a297,3414736b1d483d0e6ddf643667f4c1bad4890db5,CENTRAL LIFE ASSURANCE COMPANY,151,25178,edfae8df1334f1868f81946656e7d2f5a216be3c,9a6a0f10fda6d1126ec547072372687f22758198756aa85e7837bd38,CENTRAL LIFE ASSURANCE COMPANY,151,matched_iebs_id
19900122008,20703,1,649534739a45f711cd833a36b26282fc4ce945d4,ec6cfc82b1248edf3cc364df3182ccb736435cd7,TELEACTION CORPORATION,,25179,14ebd519b165cfc3ec5d58ff99df98ca45dc5b65,c928ae03334ce04747737063330250cb8f72d0840c732091409bd93d,TELEACTION CORPORATION,,matched_iebs_id
19900123001,20704,1,5fc2ad4f0322e3af38f48717f591b546cf54eeed,a6475a44b67d7dd72dfd1452b7ae38f66356b179,Associates Commercial Corporation,150,25180,2e050d2c32acf5c4d3435880ceacc54bfa725e02,e564c9c7adb21986ac8e543f2e4b6d447115cd4d81c697c5ef3d4d98,Associates Commercial Corporation,150,matched_iebs_id
19900123002,20705,1,2de9ac2cdfbfa1c959294f079c4d305a08d24dcf,8a78cd054d4886a472356e0c0585af60bb651aa6,National Material Limited Partnership,59,25181,8bfa3888c956d7ba119d337b56c1d90fa2a00f8e,89967de47bfdc60314df7cc162270176bb1ef1a79826de402342b426,National Material Limited Partnership,59,matched_iebs_id
19900123005,20706,1,c450ef7f69dd772cc9e0570550983c8eb29b95b1,344f127abd7f0ddca52ab9df9bed8eae296820eb,GENERAL MOTORS CORPORATION-BUICK/OLDSMOBILE/CADILLAC GROUP,1178,25182,d4945597fc8da3e0f2f3cac9ade565abd72f1257,d9917e09349f778e9728fb33b58f3afe5ec0559e6612001fd055e6ae,GENERAL MOTORS CORPORATION-BUICK/OLDSMOBILE/CADILLAC GROUP,1178,matched_iebs_id
19900123006,20707,1,1f7d12a6f737e1041543587abdca0ffe6cd0473d,cda810728dd4d8261ff9a5b19a7815c5e74bdc00,"NORTHERN TELECOM, INC./COOK DIVISION",106,25183,b1859a2a1a4e7a2833687b07f1369c0710b05720,f349b02074dcdafc6fd816c85ae50e8647be2124ffed72054789cf39,"NORTHERN TELECOM, INC./COOK DIVISION",106,matched_iebs_id
19900123007,20711,1,0eeb1f3bdfbc3fbdcc67925427b8bd78f8c908df,76d862e24f4d162e28b17c50f2cacd8caa48057d,CHF INDUSTRIES,125,25187,74eeec02a3f93c2111fa29b3c9016d0e8d75d0a8,bd6f1bcc058253f2456c5803f29fe8453e0e3fc4d91debb15cb71fc0,CHF INDUSTRIES,125,matched_iebs_id
19900123009,20712,1,5ebc4c11e7172a10f3fe3f43b09ef570c21b2eb2,66a33d32ef5ef9318871560b9bd7973c0c69dd22,UNIVERSAL FOODS CORP.-LORRAINE CHEESE,57,25188,79174cae99b32f578f328c844dd7dbc531e8d3ec,a30c736d2ffb5a3ca8c0660e31ed3739aca70ebbea36128e6ebab8c2,UNIVERSAL FOODS CORP.-LORRAINE CHEESE,57,matched_iebs_id
19900123010,20714,1,8c30c447f95f8d0f6e30bcc25dfb00a58125816a,843bbc32770c60355b0191108ec71262f6d18ee8,Marathon Oil Company,71,25190,14bb4d8a1aa12db28f8927ca197eddc4cf3a2f2c,29b2f1f0bb9917544c5dd37fb2443b923055a971cc0b5268fd674543,Marathon Oil Company,71,matched_iebs_id
19900123011,20715,1,8483b51ccbd79aee7a1aa6792d40634cdce58b56,8f5732aa83c093362d735d54a6e9fec9858f2cbd,AMERICAN AMBASSADOR CASUALTY COMPANY,,25191,657ed8fb71b0b65561a2be745fd9386e1c835f48,cb484f201c2504a8dbca9d4df3943c743783233ba67a99feb0ce1d95,AMERICAN AMBASSADOR CASUALTY COMPANY,,matched_iebs_id
19900123013,20717,1,f8fab99e278c27ba8902b857c9c49565bfd9db15,afb25759bbe7f76b31f7b324823ed67bf020aace,AdvanceTransformers,89,25193,0a20f63a28d33164059a9103619cf70543548fb8,15587c9933617e51a0642d266e4eaf8e406b29858a07976dbce733b5,AdvanceTransformers,89,matched_iebs_id
19900123014,20718,1,3465a32321d7e0278fd20d562a5ca957d3f2ae31,f74d747b123106f5cf7d25070007a6f656991281,Spring Illinois Coil Company Inc,,25194,5a30f859e54313a9777a68cbebdf3adbe61aa22c,9723735be88555f894eea17a617d5566f70cb12007ade73c2cfe954a,Spring Illinois Coil Company Inc,,matched_iebs_id
19900123015,20719,1,fe6ed144ea51fc722ef1c9b7e21bf6ff2cf3bfa7,d92c592c94c2f013abbd7411c1324a6562a856c7,THOMPSON MCKINNON SECURITIES,118,25195,3906beb7343a27c18f08c3d24b7f1cc2d74643c8,bb837f8da6ab719bfac0813161241656f6843957ca530db2e2bab323,THOMPSON MCKINNON SECURITIES,118,matched_iebs_id
19900123017,20720,1,18146f564e211d7195870023799968b5f061b5f8,c9b1df48e1836459d785935e232f019c09e5863a,WALKER PROCESS CORPORATION,66,25196,64b215578b1d597cf40729f6338a2b6b33170c03,666417df0cae34c53cf3a34d185ca04349b6eef49316a6fa34afc092,WALKER PROCESS CORPORATION,66,matched_iebs_id
19900123020,20721,1,6beef37bcb5ccce97e6be8ae3b6a7e3719e4290b,1a21b39e32f41cf846205581a354dd9b05eedbf3,AMERICA'S MORTGAGE SERVICE COMPANY,131,25197,a4c8d7f9e02dbf6b14c9a0e2e4fab396640ec65a,0cd334fefc2d8c110dd66fbd1b7d4b434198a33a3c03b7e67db11f05,AMERICA'S MORTGAGE SERVICE COMPANY,131,matched_iebs_id
19900123023,20722,1,99f44dc4052b1449a93aebd290fc690a1b3bb6a2,3c71d04f01491e17bb2aa59288090f54ea682c58,EAGLE-PICHER AUTOMOTIVE GROUP,36,25198,5a9bfbf3422f1e5b942fcfd45a9ead9b6fa604ec,27d5264d3751df26330c4ce7d676bb13bfbf8d2ab48a8d255f5c71d6,EAGLE-PICHER AUTOMOTIVE GROUP,36,matched_iebs_id
19900123024,20723,1,ad4c76d06918894057fbcb50224a52c0e62b4854,7d1ba3b2b832f1f5e03e522aafdc43240343fb5b,"NATICO, INC.",149,25199,91029475fa6e0c7e54a9b16ac29a55921360c8cd,b9b3d74180df13dab28167e2973c3816e8d9ee39740fc01967ad5065,"NATICO, INC.",149,matched_iebs_id
19900123026,20725,1,55e27c22c38a0ead434637502b69c077ba7ad075,f7d3d86a519df880d00930c9651fc1f062f20938,"Courtyard By Chicago, Marriott",,25201,b9c95b46d4d32cea6e7947dcf15b96c43639cdfc,8306e732f46a6ca58094e0d68c6aee2f5215861edb0a48231ca14f92,"Courtyard By Chicago, Marriott",,matched_iebs_id
19900123027,20726,1,b88e9f4f9dac794607604ed92de18e5603cdbf4c,84804cbb5ce171ba37c75e8f584cffd52dbba8ac,"PPG INDUSTRIES, INC.",48,25202,6f9300e07b28bcb3107865fc1fc8e7b6f9a8f027,36ada3205e43ec74086ecdb5c8a61cbfa2e949219534e2d4bc0c68b8,"PPG INDUSTRIES, INC.",48,matched_iebs_id
19900123029,20727,1,29325336f8c295fab14768e5c9e0da0cf18ce317,3108d9512461ffe6adf6a539dd96f24654334100,WASHINGTON NATIONAL INSURANCE COMPANY,70,25203,bd5d4c47b21630de687a98ad72910f2b8ccc0785,09ec39275c66d49af9b1ae04c1a34792acdd276abf818a3f71560771,WASHINGTON NATIONAL INSURANCE COMPANY,70,matched_iebs_id
19900124001,20728,1,1ca8832eb2a74d5ee728e0fba9a21828a167e3f1,78a50ade7caa0eb7df63d8040614537fe03ccb33,WALGREEN LABORATORIES,81,25204,b90563fddcb38d23c5a2ece2138114be83f0c52b,abf90941eac847cfd6273e6428defc3ccc7ced9aed9fe65bd353d6e6,WALGREEN LABORATORIES,81,matched_iebs_id
19900124002,20729,1,778ef2eb6069c397bab2d1bdff42fb219db05698,55f6f5f69765c5d73f04faaea28e029276ab2f0b,AT&T - CENTRALIA TSPS,59,25205,176b7e448aa69e4099c97f9a0a451d3dafb9e58e,07c19a0248fdd5d41da61a3a1894b715a9401691904547e736d5b28f,AT&T - CENTRALIA TSPS,59,matched_iebs_id
19900124003,20730,1,bbdba750a3ede081663dfe849deb92edc5635ebb,3248a8c3cfebd29bccb0e8a5d073c383bd861c46,BOHN HEAT TRANSFER,595,25206,a8e9b141b94c687a635d5e7cb31e3c04ed8342ef,65310f793ff4ef9bcb7cdfaf977f383f7a31973b5c4a8b08fa153c1d,BOHN HEAT TRANSFER,595,matched_iebs_id
19900125001,20731,1,35d920c0361d752704614a19fd9c113ffbefc47d,52b2f99610e0534117baa26975cbd6f0cbaa3cf6,Sears Telemarketing,81,25207,4f46aeb5ace22f8ca2fe7b84ed44336a85246f9f,d2fbd3f1c7cc62b781aa3017c82c336858744668f6cbac2b87a41f91,Sears Telemarketing,81,matched_iebs_id
19900125002,20732,1,a2ab14b94ca01a41f16d65f0b250dd7a361cf4ab,0de3f3677eb9c87cdaada537c4792d7327a8462a,RELIANCE ELECTRIC / UTILITY PRODUCTS COMPANY,91,25208,0f6abfdbf50430159581b5902c937ce7d7076710,ed3b1943f94cef8be88cc515cfa9f8ad33c5b30c6eddd97a7b438201,RELIANCE ELECTRIC / UTILITY PRODUCTS COMPANY,91,matched_iebs_id
19900125003,20733,1,756613f127c180b16aa01e9213fc70ae587f642f,b8f11a51bc7976d62cc938357101c67f47b2845c,CARSON PIRIE SCOTT & COMPANY,,25209,8e0a0e4bce8554e009f98d1c83f256a7cd5e2d6b,f069fa15a79bbf60ad40fdf9a3eba4081d1fdc4906b3fa68d23fbf72,CARSON PIRIE SCOTT & COMPANY,,matched_iebs_id
19900125004,20735,1,94afed1d4f46d297ba4bcbd3959477ae5f5ab7c1,163fb3bb1c8787c11c0a5a24fc1350840458376a,YMCA OF METROPOLITAN CHICAGO,53,25211,03744718c158299063080b52605dfc26244c3793,a9b308fa5d68df8639597a78c2ce0037455619565af186815d9681f4,YMCA OF METROPOLITAN CHICAGO,53,matched_iebs_id
19900125006,20736,1,18463eb3836cac56ebc9feefa110abe4b48adef0,d0a7afec3383d5c98a9e6ce7bf242d1c42b69cbe,"PLASTICS, INC.",122,25212,ca12014a807ac447cdf20925be6c7cb93d61c02e,42ef386314176205f322a8a9fa82ec822f969c85613985a80a59cf23,"PLASTICS, INC.",122,matched_iebs_id
19900125007,20737,1,bf0a6c50a4cc38a70aeb3e38635cd21b69d79aa7,9cef8b216f59d8233ced859ab21a5fad8fee5011,WEBER-STEPHENS PRODUCTS,,25213,bfef4995fa745633bad88b3c585ef485292144cd,9a6c93130b5136ad141aa5ea077e281626751dabc57c0d68617a3771,WEBER-STEPHENS PRODUCTS,,matched_iebs_id
19900125008,20738,1,5806be0ce4df261e3e7fb786b7cb01ceff5ec020,7f1acf1a9036c043e3a2e263e58bd8f2a85074bd,GROEN/DIVISION OF DOVER INDUSTRIES,59,25214,f4279688b865c302f2456ea66f4b40ad3c3e0f2c,5f03d4e02552057f8a434a5fdcd714e38b00394431d3e915d4d752e4,GROEN/DIVISION OF DOVER INDUSTRIES,59,matched_iebs_id
19900125009,20739,1,a5a78c4f6253b37bd13d15852f3f959af1a7d8c2,fbbdc32a8e8fffe3d41035fc1b09ad9dcd94810e,Y&S Candies Inc Hershey Food,70,25215,f9ebe4f0f9c4116afab9050a5a3c7325100dcfe2,17f63c9f5c6ae991e5cc02b70147c5c29b96d9d8901c2ec3b8c2a10b,Y&S Candies Inc Hershey Food,70,matched_iebs_id
19900125010,20740,1,5d028407fd46032c24ecc14ab448483c76cefe29,4ccc69d7c1954f4507a855d88fa20a4060d6e0fa,Wabash Datatech Inc,132,25216,c2e45526d096bfca6b817f593db4675cb66936ff,6db3d23a5a88dc8069425158a8ba1feb01ab7de58d1fc379fa05fbb5,Wabash Datatech Inc,132,matched_iebs_id
19900125012,20743,1,f81ae4f43f4ce1b389a26f247a550c6eb54a3d00,7bef4ac37e641901dcb9b87d8175303a102dae53,SPARTON MANUFACTURING COMPANY,121,25219,65cf52e8675ec65642a6a9519e9e723d678d526a,e6b9f0229b555d7cd24d05570f3c6292f47194bdfa95ed0658f7fc3f,SPARTON MANUFACTURING COMPANY,121,matched_iebs_id
